open_id,post_date,branch,department,filled,fill_date,duration
48JnjmgyRrS09PFFWKWKJw,2023-10-06,H,Information Technology,0,,24
RD5kYR0CRHeuCYtE8_PKAQ,2023-10-07,A,Customer Service and Support,1,2023-10-18,11
Vo5swYjMTP-lLAT7xQAQOg,2023-10-07,H,Human Resources,1,2023-10-26,19
WpWO12TwTtGiH2kz-E35Lw,2023-10-08,A,Sales,1,2023-10-27,19
osR7axUERUiUa5Ucpc3uHg,2023-10-08,B,Customer Service and Support,1,2023-10-26,18
EHBROMJMRd6dMEbX-cefAA,2023-10-10,G,Information Technology,1,2023-10-29,19
wUEzUCJkSGO36xlt1pUBkQ,2023-10-11,G,Customer Service and Support,1,2023-10-28,17
3jgH8c-qT1-44j_5ls9qwQ,2023-10-12,C,Marketing,1,2023-10-21,9
xSfkuJHuRrqiIOVvjnkYDQ,2023-10-12,H,Information Technology,0,,18
qLqe-p2tRvSv3AqqyE-6Kw,2023-10-13,E,Information Technology,0,,17
fsNGMUijSzCiOSO2cSbnPQ,2023-10-14,C,Customer Service and Support,1,2023-10-22,8
lITiFGNNSmKRPUBBsb4RoQ,2023-10-14,H,Customer Service and Support,1,2023-10-22,8
vbFv1fyoQXmi8_CtqQp_4g,2023-10-18,D,Customer Service and Support,1,2023-10-18,0
5p55pcJSQyO78c-txegODQ,2023-10-20,C,Customer Service and Support,1,2023-10-20,0
nL3hoQg3RYCm1zgWFmBThA,2023-10-21,C,Customer Service and Support,1,2023-10-21,0
